set_key,year,brand,product,section,section_card_count,card_number,player_slot,player_name_raw,affiliation_raw,is_multi_player,raw_line
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BS,2,Hagen Smith,Chicago White Sox,True,Prospect Dual Autographs	PDA-BS	Chase Burns / Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-CM,1,Jac Caglianone,Kansas City Royals,True,Prospect Dual Autographs	PDA-CM	Jac Caglianone / Blake Mitchell	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-CM,2,Blake Mitchell,Kansas City Royals,True,Prospect Dual Autographs	PDA-CM	Jac Caglianone / Blake Mitchell	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-GJ,1,Konnor Griffin,Pittsburgh Pirates,True,Prospect Dual Autographs	PDA-GJ	Konnor Griffin / Termarr Johnson	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-GJ,2,Termarr Johnson,Pittsburgh Pirates,True,Prospect Dual Autographs	PDA-GJ	Konnor Griffin / Termarr Johnson	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-KG,1,Seaver King,Washington Nationals,True,Prospect Dual Autographs	PDA-KG	Seaver King / Elijah Green	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-KG,2,Elijah Green,Washington Nationals,True,Prospect Dual Autographs	PDA-KG	Seaver King / Elijah Green	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-SG,1,Jacob Gonzalez,Chicago White Sox,True,Prospect Dual Autographs	PDA-SG	Jacob Gonzalez / Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-SG,2,Hagen Smith,Chicago White Sox,True,Prospect Dual Autographs	PDA-SG	Jacob Gonzalez / Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-TS,1,James Tibbs III,San Francisco Giants,True,Prospect Dual Autographs	PDA-TS	James Tibbs III / Cam Smith	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-TS,2,Cam Smith,San Francisco Giants,True,Prospect Dual Autographs	PDA-TS	James Tibbs III / Cam Smith	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-TS,1,James Tibbs III,Chicago Cubs,True,Prospect Dual Autographs	PDA-TS	James Tibbs III / Cam Smith	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-TS,2,Cam Smith,Chicago Cubs,True,Prospect Dual Autographs	PDA-TS	James Tibbs III / Cam Smith	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-WD,1,Ryan Waldschmidt,Arizona Diamondbacks,True,Prospect Dual Autographs	PDA-WD	Ryan Waldschmidt / JD Dix	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-WD,2,JD Dix,Arizona Diamondbacks,True,Prospect Dual Autographs	PDA-WD	Ryan Waldschmidt / JD Dix	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-1,1,Travis Bazzana,Cleveland Guardians,False,Prospectors Special Edition Die-Cut Variations	BDC-1	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-2,1,Hagen Smith,Chicago White Sox,False,Prospectors Special Edition Die-Cut Variations	BDC-2	Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-8,1,Jac Caglianone,Kansas City Royals,False,Prospectors Special Edition Die-Cut Variations	BDC-8	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-13,1,Christian Moore,Los Angeles Angels,False,Prospectors Special Edition Die-Cut Variations	BDC-13	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-20,1,Cam Caminiti,Atlanta Braves,False,Prospectors Special Edition Die-Cut Variations	BDC-20	Cam Caminiti	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-22,1,Konnor Griffin,Pittsburgh Pirates,False,Prospectors Special Edition Die-Cut Variations	BDC-22	Konnor Griffin	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-24,1,Kellon Lindsey,Los Angeles Dodgers,False,Prospectors Special Edition Die-Cut Variations	BDC-24	Kellon Lindsey	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-28,1,Carson Benge,New York Mets,False,Prospectors Special Edition Die-Cut Variations	BDC-28	Carson Benge	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-40,1,James Tibbs III,San Francisco Giants,False,Prospectors Special Edition Die-Cut Variations	BDC-40	James Tibbs III	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-55,1,Chase Burns,Cincinnati Reds,False,Prospectors Special Edition Die-Cut Variations	BDC-55	Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-56,1,Nick Kurtz,Oakland Athletics,False,Prospectors Special Edition Die-Cut Variations	BDC-56	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-58,1,Braden Montgomery,Boston Red Sox,False,Prospectors Special Edition Die-Cut Variations	BDC-58	Braden Montgomery	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-62,1,Seaver King,Washington Nationals,False,Prospectors Special Edition Die-Cut Variations	BDC-62	Seaver King	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-67,1,Cam Smith,Chicago Cubs,False,Prospectors Special Edition Die-Cut Variations	BDC-67	Cam Smith	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Prospectors Special Edition Die-Cut Variations,,BDC-86,1,Bryce Rainer,Detroit Tigers,False,Prospectors Special Edition Die-Cut Variations	BDC-86	Bryce Rainer	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,Under Armour Game Autographs,,,1,Braylon Doughty,Cleveland Guardians,False,Under Armour Game Autographs		Braylon Doughty	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Under Armour Game Autographs,,,1,Caleb Bonemer,Chicago White Sox,False,Under Armour Game Autographs		Caleb Bonemer	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Under Armour Game Autographs,,,1,Braylon Payne,Milwaukee Brewers,False,Under Armour Game Autographs		Braylon Payne	Milwaukee Brewers
2024_bowman_draft,2024,Bowman,Draft,Under Armour Game Autographs,,,1,Theo Gillen,Tampa Bay Rays,False,Under Armour Game Autographs		Theo Gillen	Tampa Bay Rays
2024_bowman_draft,2024,Bowman,Draft,Under Armour Game Autographs,,,1,Konnor Griffin,Pittsburgh Pirates,False,Under Armour Game Autographs		Konnor Griffin	Pittsburgh Pirates
