player_name,CT_list,market_all_in_price,pred_price,underpriced_by,seller,title,item_id,item_web_url
Evan Phillips,Gold 2025,3.0,4.1125,1.1125,whoentertains,2025 Topps Update Gold Parallel Evan Phillips /2025 Dodgers #US18,,
Mickey Gasper,Purple Rainbow,3.98,5.0925,1.1125,surplus_experts,Mickey Gasper (RC) 2025 Topps Update Purple Rainbow Foil 002/250 #US-291 Twins,,
Travis d'Arnaud,Purple Rainbow,3.99,5.1024,1.1124,mxf_tcg,2025 Topps Update Travis D'Arnaud Purple Rainbow Foil /250 #US33,,
Travis d'Arnaud,Purple Rainbow,3.99,5.1024,1.1124,hctradingpost,Travis d'Arnaud 2025 Topps Update #US33 Purple Foil /250 Angels FREE SHIPPING!,,
Gavin Sheets,Diamante,1.75,2.862,1.112,pnw-406cardcollecting,Gavin Sheets Diamante Foil 2025 Topps Update Series Card #US225 San Diego Padres,,
Rafael Marchán,Base Rainbow,1.99,3.1014,1.1114,dkbbl8,2025 Topps Update #US289 Rafael Marchán Rainbow Foil Philadelphia Phillies,,
Nolan Jones,Diamante,1.89,3.0014,1.1114,acts_of_insanity,2025 Topps Update Diamante Foil #US341 Nolan Jones NM Free Shipping,,
Ji Hwan Bae,Base Rainbow,2.09,3.2,1.11,mikeocardshop,2025 Topps Update Rainbow Foil Ji Hwan Bae Pittsburgh Pirates #US64,,
Alexander Canario,Diamante,2.09,3.2,1.11,arthurscardsandcollectibles,2025 Topps Update #US204 Alexander Canario Diamante Foil,,
Michael McGreevy,Base Rainbow,2.09,3.2,1.11,mwsportscardsllc,2025 Topps Update #US60 Michael McGreevy ⭐MLB Debut (RC) Rainbow Foil⭐ Cardinals,,
Tyler Owens,Base Rainbow,2.09,3.2,1.11,mikeocardshop,2025 Topps Update Rainbow Foil Tyler Owens RC Detroit Tigers #US247,,
Grant Koch,Diamante,2.09,3.2,1.11,rkchasingvb,2025 Topps Update #US28 Grant Koch Diamante Foil,,
Mickey Gasper,Sandglitter,2.49,3.5986,1.1086,18chuck20,2025 Topps Update Sandglitter Mickey Gasper #US291,,
José Fermin,Base Rainbow,2.0,3.1076,1.1076,nikond_54,2025 Topps Update Series Rainbow Jose Fermin RC Los Angeles Angels #US338,,
Brandon Young,Sandglitter,2.5,3.6074,1.1074,culver_trading,2025 Topps Update | Brandon Young #US97 | Sandglitter | Orioles,,
Michel Otañez,Gold 2025,5.3,6.4073,1.1073,skibbe_cards,2025 Topps Update #US95 Michel Otañez Gold #/2025,,
Ronny Simon,Sandglitter,2.0,3.1065,1.1065,sunnycoastsportscards,2025 Topps Update - Ronny Simon #US111 (RC) Pink Sandglitter Pittsburgh Pirates,,
Mike Tauchman,Sandglitter,2.0,3.1065,1.1065,turcscardsandmore,Mike Tauchman 2025 Topps Update Sand Glitter Chicago White Sox #US43,,
Rowdy Tellez,Orange Black,2.0,3.1065,1.1065,admiraljfls,2025 Topps Update Series Holiday Orange & Black Foil #US19 Rowdy Tellez,,
Davis Martin,Sandglitter,2.5,3.6061,1.1061,rhodessportcards89,2025 Topps Update Davis Martin Sandglitter #US294,,
Oliver Dunn,Diamante,1.83,2.9361,1.1061,rkchasingvb,2025 Topps Update #US169 Oliver Dunn Diamante Foil,,
Gerson Garabito,Sandglitter,2.5,3.6061,1.1061,wamacollectibles,2025 Topps Update Gerson Garabito RC Sandglitter Texas Rangers,,
Tommy Pham,Diamante,1.83,2.9361,1.1061,tommypgoods,2025 Topps Update Series - Pink Diamante Foil (SP) #US266 Tommy Pham,,
Gio Urshela,Diamante,1.83,2.9361,1.1061,rkchasingvb,2025 Topps Update #US23 Gio Urshela Diamante Foil,,
Grant Koch,Gold 2025,2.68,3.7857,1.1057,billybaseball,"2025 Topps Update Grant Koch Gold #US28 SN,RC Rookie #/2025 Pittsburgh Pirates",,
Tomoyuki Sugano,Diamante,1.98,3.0856,1.1056,nacraw_81,2025 Topps Update Series Tomoyuki Sugano Pink Diamante Foil RC #US55 Orioles,,
Jamie Westbrook,Diamante,2.18,3.2848,1.1048,brushing23,Jamie Westbrook 2025 Topps Update #US3 Pink Diamante (RC),,
Fernando Tatis Jr.,Night Terrors,1.8,2.9039,1.1039,moosemasher,2025 Topps Update #NT-21 Fernando Tatis Jr. Night Terrors,,
Zack Littell,Diamante,1.98,3.0839,1.1039,col_65924,2025 Topps Update Series - Zack Littell #US66 Diamante Foil,,
Andrew Heaney,Diamante,1.98,3.0839,1.1039,norf-6217,Andrew Heaney 2025 Topps Update Rookie Pink Diamante SP Pittsburgh RC #US299,,
Cole Henry,Base Rainbow,1.98,3.0839,1.1039,ganzachssportshop,Cole Henry 2025 Topps Update #US186 Rainbow Foil Rookie,,
Alex Verdugo,Diamante,1.98,3.0839,1.1039,acraig-21,2025 Topps Update #US4 ALEX VERDUGO DIAMANTE FOIL BRAVES,,
Luis Torrens,Diamante,1.98,3.0839,1.1039,tandlshops,2025 Topps Update #US297 Luis Torrens Diamante Foil,,
Luis Torrens,Base Rainbow,1.98,3.0839,1.1039,tri-statetoploaders,2025 Topps Update #US297 Luis Torrens Rainbow Foil,,
Nick Allen,Diamante,1.98,3.0839,1.1039,norf-6217,2025 Topps Update Series - Nick Allen Diamante Foil #US106,,
Nick Allen,Base Rainbow,1.98,3.0839,1.1039,collectablegems4you,2025 Topps Update #US106 Nick Allen Rainbow Foil Atlanta Braves *Mint*,,
Brady Singer,Diamante,1.98,3.0839,1.1039,ganzachssportshop,2025 Topps Update Brady Singer Diamante Foil Parallel US344 Cincinnati Reds,,
Lake Bachar,Gold 2025,2.49,3.5937,1.1037,changingofthecards,2025 Topps Update Series Lake Bachar Rookie Gold /2025 #US158 Marlins RC,,
Lake Bachar,Gold 2025,2.49,3.5937,1.1037,changingofthecards,2025 Topps Update Series Lake Bachar Rookie Gold /2025 #US158 Marlins RC,,
Tommy Pham,Gold 2025,1.95,3.0535,1.1035,arrc-cards,Tommy Pham /2025 Gold - 2025 Topps Update #US266 Pittsburg Pirates,,
JoJo Romero,Aqua Rainbow,3.99,5.0925,1.1025,thechecklisttc,2025 Topps Update Series - JoJo Romero #US346 Aqua Rainbow Foil,,
Michael Petersen,Purple Rainbow,4.0,5.1023,1.1023,veronatradingco,Michael Petersen 2025 Topps Update Purple Rainbow Foil RC #US49 MIA /250,,
Curtis Mead,Gold 2025,1.98,3.081,1.101,pinandcardpalace,2025 Topps Update #US41 Curtis Mead Gold #/2025,,
Orlando Ribalta,Sandglitter,1.98,3.0809,1.1009,tri-statetoploaders,2025 Topps Update #US203 Orlando Ribalta Sandglitter,,
Alex Verdugo,Sandglitter,2.24,3.3402,1.1002,tldecker77,2025 Topps Update Atlanta Braves Alex Verdugo Sandglitter #US4,,
Wilmer Flores,Diamante,2.1,3.2,1.1,desert_vikings,2025 Topps Update Wilmer Flores #US160 Diamante Parallel Giants,,
Matt Gorski,Base Rainbow,2.1,3.2,1.1,desert_vikings,2025 Topps Update Matt Gorski RC #US190 Rainbow Foil Pirates,,
Carlos Santana,Diamante,2.1,3.2,1.1,desert_vikings,2025 Topps Update Carlos Santana #US148 Diamante Parallel Guardians,,
Brady Singer,Gold 2025,2.23,3.3289,1.0989,darbiesdugout,2025 Topps Update #US344 BRADY SINGER Cincinnati Reds /2025 GOLD Parallel,,
Drew Avans,Gold 2025,2.99,4.0885,1.0985,thecord44,2025 Topps Update Series - Drew Avans #US92 Gold /2025 (RC),,
Luis Mey,Base Rainbow,2.21,3.308,1.098,ericscardsii,Luis Mey 2025 Topps Update Rainbow Foil #US102 Cincinnati Reds,,
Brady Feigl,Purple Rainbow,3.49,4.5876,1.0976,naypriz_collectibles,2025 Topps Update Purple Rainbow Foil Brady Feigl RC #US333 Twins /250,,
Carson McCusker,Base Rainbow,1.84,2.9375,1.0975,pskell02,2025 Topps Update Carson McCusker #US279 Rainbow Foil,,
Chase Meidroth,Base Rainbow,1.84,2.9375,1.0975,pskell02,2025 Topps Update Chase Meidroth #US337 Rainbow Foil,,
Blake Treinen,Gold 2025,3.31,4.4074,1.0974,mostarcollectibles,2025 Topps Update - Blake Treinen #US133 (Gold Border Parallel /2025),,
Connor Joe,Purple Rainbow,4.95,6.0468,1.0968,jtmarlin,2025 Topps Update Series Baseball Connor Joe #US58 Purple Rainbow Foil /250,,
Agustín Ramírez,1990,1.83,2.9257,1.0957,rkchasingvb,2025 Topps Update #U90-37 Agustín Ramírez 1990 Topps Baseball 35th Anniversary,,
Agustín Ramírez,1990,1.83,2.9257,1.0957,rkchasingvb,2025 Topps Update #U90-37 Agustín Ramírez 1990 Topps Baseball 35th Anniversary,,
Joc Pederson,Base Rainbow,1.99,3.0856,1.0956,jsawcards,Joc Pederson 2025 Topps Update #US125 Rainbow Foil Texas Rangers,,
Agustín Ramírez,Base Rainbow,1.99,3.0856,1.0956,jakpi20,2025 Topps Update Agustín Ramírez #US11 RAINBOW FOIL Parallel RC Miami Marlins,,
Agustín Ramírez,Base Rainbow,1.99,3.0856,1.0956,jakpi20,2025 Topps Update Agustín Ramírez #US11 RAINBOW FOIL Parallel RC Miami Marlins,,
Jamie Westbrook,Diamante,2.19,3.2848,1.0948,traneofthought,Jamie Westbrook 2025 Topps Update #US3 Diamante Foil Rookie,,
Mitch Spence,Base Rainbow,2.19,3.2848,1.0948,acts_of_insanity,2025 Topps Update Mitch Spence Rainbow Foil #US20 Athletics NM Free Shipping,,
Erik Sabrowski,Diamante,2.19,3.2848,1.0948,traneofthought,Erik Sabrowski 2025 Topps Update #US284 Diamante Foil Rookie,,
Jose Herrera,Diamante,2.19,3.2848,1.0948,operationbnl_sportscards,Jose Herrera 2025 Topps Update #US272 Pink Diamante Foil Arizona Diamondbacks,,
Michael Taylor,Base Rainbow,2.19,3.2848,1.0948,jimscollectabled,2025 Topps Update #US57 Michael Taylor Rainbow Foil,,
Paul DeJong,Green Foil,8.15,9.2447,1.0947,dugout21f,2025 Topps Update Green Rainbow Foil #US101 Paul DeJong /99 - NM-MT,,
Brady Singer,Base Rainbow,1.99,3.0839,1.0939,peachstatesportscards,2025 Topps Update Series - Brady Singer #US344 Rainbow Foil,,
Luis Torrens,Diamante,1.99,3.0839,1.0939,traneofthought,Luis Torrens 2025 Topps Update #US297 Diamante Foil,,
Luis Torrens,Base Rainbow,1.99,3.0839,1.0939,thereklinercardsandbreaks,"2025 Topps Update Series Holo Rainbow Foil US297 Luis Torrens, New York Mets",,
Luis Torrens,Diamante,1.99,3.0839,1.0939,pnw-406cardcollecting,Luis Torrens Pink Diamante Foil 2025 Topps Update Series #US297 New York Mets,,
Cole Henry,Diamante,1.99,3.0839,1.0939,clayscards86,2025 Topps Update Series - Cole Henry #US186 Diamante Foil (RC),,
Cole Henry,Base Rainbow,1.99,3.0839,1.0939,rjvec,2025 Topps Update Rainbow Foil #US186 Cole Henry RC Washington Nationals,,
Cole Henry,Diamante,1.99,3.0839,1.0939,scardaddy18,Cole Henry Diamante Foil Rookie RC 2025 Topps Update Series Card US186 Nationals,,
Cole Henry,Base Rainbow,1.99,3.0839,1.0939,traneofthought,Cole Henry 2025 Topps Update #US186 Rainbow Foil Rookie,,
Ryan Johnson,Base Rainbow,1.99,3.0839,1.0939,linedrivecards,2025 Topps Update #US121 Ryan Johnson Rainbow Foil Los Angeles Angels Rookie,,
Alex Verdugo,Base Rainbow,1.99,3.0839,1.0939,diamond.27,ALEX VERDUGO Rainbow Foil 2025 Topps Update US4 Atlanta Braves,,
Kade Strowd,Diamante,1.99,3.0839,1.0939,kidults_collectibles,2025 Topps Update Kade Strowd #US146 Diamante Foil RC Baltimore Orioles,,
Dylan Carlson,Base Rainbow,1.99,3.0839,1.0939,rjvec,2025 Topps Update Rainbow Foil #US181 Dylan Carlson Baltimore Orioles,,
Zack Littell,Diamante,1.99,3.0839,1.0939,junkwaxdonny,2025 Topps Update #US66 Zack Littell Pink Diamante,,
Kade Strowd,Base Rainbow,1.99,3.0839,1.0939,smaksportscards,2025 Topps Update #US146 Kade Strowd Rainbow Foil,,
Zack Littell,Base Rainbow,1.99,3.0839,1.0939,cardknocks_trading_cards,2025 Topps Update #US66 Zack Littell Rainbow Foil,,
Bryan Sammons,Diamante,1.99,3.0839,1.0939,leshaz29i5ic,2025 Topps Update #US198 Bryan Sammons Diamante Foil Detroit Tigers (A2),,
Andrew Heaney,Diamante,1.99,3.0839,1.0939,256collectibles,2025 Topps Update Series - Andrew Heaney #US299 Pink Diamante Foil Pitt Pirates,,
Andrew Heaney,Base Rainbow,1.99,3.0839,1.0939,aletruk,2025 Topps Update #US299 Andrew Heaney Rainbow Foil,,
Brady Singer,Base Rainbow,1.99,3.0839,1.0939,azaky_63,2025 Topps Update Series - Brady Singer #US344 Rainbow Foil,,
Brady Singer,Base Rainbow,1.99,3.0839,1.0939,jsawcards,Brady Singer 2025 Topps Update #US344 Rainbow Foil Cincinnati Reds,,
Brady Singer,Base Rainbow,1.99,3.0839,1.0939,thepitch,2025 Topps Update Series - Brady Singer #US344 Rainbow Foil,,
Brady Singer,Base Rainbow,1.99,3.0839,1.0939,99sportscards,2025 Topps Update #US344 Brady Singer Rainbow Foil,,
Nick Allen,Diamante,1.99,3.0839,1.0939,acts_of_insanity,2025 Topps Update Series Nick Allen Diamante Foil #US106 NM Free Shipping,,
Andrew Heaney,Diamante,1.99,3.0839,1.0939,pnw-406cardcollecting,Andrew Heaney Pink Diamante Foil 2025 Topps Update Series Card #US299 Pirates,,
Brett Baty,Base Rainbow,1.81,2.9039,1.0939,ryjac-4,2025 Topps Update Rainbow Foil Brett Baty US155 New York Mets,,
Dylan Carlson,Diamante,1.99,3.0839,1.0939,e-deals-usa,2025 Topps Update #US181 Dylan Carlson Diamante Foil - FAST USA SHIPPING,,
Blaine Crim,Diamante,1.99,3.0839,1.0939,cobra22nd,2025 Topps Update Diamante Foil #US205 Blaine Crim RC Texas Rangers City Connect,,
Nick Allen,Base Rainbow,1.99,3.0839,1.0939,dkbbl8,2025 Topps Update #US106 Nick Allen Rainbow Foil Atlanta Braves,,
Santiago Espinal,Gold 2025,2.5,3.5937,1.0937,gameballsportscards,2025 Topps Update Series - Santiago Espinal #US150 Gold /2025 Cincinnati Reds,,
Jeremiah Estrada,Sandglitter,2.42,3.5129,1.0929,wootydeegsdollarstore,2025 Topps Update Series - Jeremiah Estrada #US263 Sandglitter,,
Eric Orze,Base Rainbow,2.36,3.4529,1.0929,sportcardplus,2025 Topps Update Eric Orze Rainbow Foil Rookie Card #US212 Rays,,
Logan Henderson,Base Rainbow,1.83,2.9222,1.0922,josper_222,2025 Topps Update Series - Logan Henderson #US137 Rainbow Foil (RC),,
Matthew Liberatore,Green Foil,8.15,9.2422,1.0922,dugout21f,2025 Topps Update Green Rainbow Foil #US185 Matthew Liberatore /99 - NM-MT,,
Michael Soroka,Gold 2025,1.99,3.081,1.091,aravmehta_5510,2025 Topps Update #US347 Michael Soroka Gold #/2025,,
Nathaniel Lowe,Gold 2025,1.99,3.081,1.091,lower_your_expectations,2025 Topps Update #US230 Nathaniel Lowe Gold #/2025 Washington Nationals,,
Michael Lorenzen,Gold 2025,1.99,3.081,1.091,blueridge_sportscards,Michael Lorenzen /2025 2025 Topps Update Series Gold #US222 Kansas City Royals,,
Isaac Paredes,Gold 2025,1.99,3.081,1.091,madduxmurphyfan,2025 Topps Update Series - Isaac Paredes #US195 Gold /2025 Houston Astros,,
Drew Rasmussen,Gold 2025,1.99,3.081,1.091,nyyankees242,2025 Topps Update Drew Rasmussen Gold 1302/2025 #US316 Rays,,
Antonio Senzatela,Sandglitter,1.99,3.0809,1.0909,pet_that_goat,2025 Topps Update - Sandglitter - #US154 Antonio Senzatela - Colorado Rockies,,
Jorge Soler,Sandglitter,1.99,3.0809,1.0909,pet_that_goat,2025 Topps Update - Sandglitter - #US343 Jorge Soler,,
Tyler Heineman,Sandglitter,1.99,3.0809,1.0909,909vault,2025 Topps Update Series Tyler Heineman #US91 Sandglitter,,
Antonio Senzatela,Sandglitter,1.99,3.0809,1.0909,traneofthought,Antonio Senzatela 2025 Topps Update #US154 Sandglitter Colorado Rockies,,
Orlando Ribalta,Sandglitter,1.99,3.0809,1.0909,oceancardsandcollectables,2025 Topps Update Sandglitter #US203 Orlando Ribalta Washington Nationals RC,,
Tyler Heineman,Sandglitter,1.99,3.0809,1.0909,jakpi20,2025 Topps Update Tyler Heineman #US91 Sandglitter Foilboard Toronto Blue Jays,,
Jorge Soler,Sandglitter,1.99,3.0809,1.0909,pnw-406cardcollecting,Jorge Soler Sandglitter Foil 2025 Topps Update Series Card #US343 LA Angels,,
Orlando Ribalta,Orange Black,1.99,3.0809,1.0909,bigfire3,2025 Topps Update Orange and Black Holiday Orlando Ribalta #US203 (RC),,
Amed Rosario,Orange Black,1.99,3.0809,1.0909,jyee23,2025 Topps Update Series - Amed Rosario #US322 Holiday Orange & Black Foil,,
Kade Strowd,Sandglitter,2.25,3.3402,1.0902,nikond_54,2025 Topps Update #US146 Kade Strowd Baltimore Orioles Sand Glitter Rookie,,
Andrew Heaney,Orange Black,2.25,3.3402,1.0902,garygunner,2025 Topps Update Halloween Orange and Black Foil #US299 Andrew Heaney,,
Nick Allen,Orange Black,2.25,3.3402,1.0902,garygunner,2025 Topps Update Halloween Orange and Black Foil #US106 Nick Allen,,
Andrew Heaney,Orange Black,2.25,3.3402,1.0902,garygunner,2025 Topps Update Halloween Orange and Black Foil #US299 Andrew Heaney,,
Tirso Ornelas,Orange Black,2.25,3.3402,1.0902,garygunner,2025 Topps Update Halloween Orange and Black Foil #US147 Tirso Ornelas,,
Bryce Harper,Mystical,3.31,4.3996,1.0896,mostarcollectibles,2025 Topps Update Baseball - Bryce Harper Mystical Insert #MYS-3,,
Matthew Lugo,Purple Rainbow,3.39,4.4792,1.0892,dw_2005,2025 Topps Update - Matthew Lugo #US314 Purple Rainbow Foil /250,,
Andrew Heaney,Gold 2025,2.24,3.3289,1.0889,thecord44,2025 Topps Update Series - Andrew Heaney #US299 Gold /2025,,
Gerson Garabito,Base Rainbow,2.22,3.308,1.088,retrorocketship,2025 Topps Update #US249 Gerson Garabito Rainbow Foil,,
Coby Mayo,Chrome,2.09,3.1778,1.0878,csfinderapp,2025 Topps Update Chrome Raywave Refractor Coby Mayo #USC94 RC,,
JoJo Romero,Diamante,1.94,3.0259,1.0859,cwerb17,2025 Topps Update DIAMANTE FOIL #US346 JoJo Romero St. Louis Cardinals,,
Alexander Canario,Gold 2025,2.7,3.7857,1.0857,spina4life,2025 Topps Update Alexander Canario #US204 Gold Border Parallel Pirates /2025,,
Nathaniel Lowe,Holiday Jackolantern,4.1,5.1855,1.0855,estatecardsales,2025 Topps Update #US230 Nathaniel Lowe Jack 'O Lantern Holiday Foil PR/575,,
Pete Crow-Armstrong,1990,1.75,2.8354,1.0854,pattal-3,2025 Topps Update Series Pete Crow-Armstrong 1990 Foil #U90-7 - Chicago Cubs,,
Pete Crow-Armstrong,1990,1.75,2.8354,1.0854,anotherguyscollection,2025 Topps Update 1990 Topps Pete Crow-Armstrong #U90-7 Chicago Cubs,,
Elly De La Cruz,Black Gold,2.49,3.5746,1.0846,melfmak88,2025 Topps Update #BG-17 Elly De La Cruz Black and Gold Insert Cincinatti Reds,,
Kade Strowd,Diamante,2.0,3.0839,1.0839,bradyj92506,2025 Topps Update Series - Kade Strowd #US146 Diamante Foil (RC) ORIOLES,,
Connor Joe,Base Rainbow,1.78,2.8639,1.0839,tommypgoods,2025 Topps Update Series - Rainbow Foil - Connor Joe #US58 (Reds),,
Juan Morillo,Base Rainbow,1.78,2.8639,1.0839,ledsimpson,2025 Topps Update Rainbow Foil Juan Morillo US232 Rookie Arizona Diamondbacks,,
Eric Wagaman,Diamante,2.0,3.0839,1.0839,jimpurg,2025 Topps Update Series Diamante Eric Wagaman RC Us310 Miami Marlins,,
Brady Singer,Diamante,2.0,3.0839,1.0839,black_squirrel_1,2025 Topps Update Brady Singer Diamante Foil Parallel US344 Cincinnati Reds,,
Rafael Marchán,Gold 2025,2.29,3.3728,1.0828,brancy14,2025 Topps Update #US289 Rafael Marchán Gold /2025,,
Tsung-Che Cheng,Base Rainbow,1.84,2.9222,1.0822,pskell02,2025 Topps Update Tsung-Che Cheng #US72 Rainbow Foil,,
Chase Dollander,1990,1.59,2.6714,1.0814,kddtoys,2025 Topps Update Chase Dollander 35th Anniversary Rookie #U90-50,,
Chase Dollander,1990,1.59,2.6714,1.0814,kddtoys,2025 Topps Update Chase Dollander 35th Anniversary Rookie #U90-50,,
Chase Dollander,1990,1.59,2.6714,1.0814,ballg57,2025 Topps UPDATE Chase Dollander RC FOIL 1990 TOPPS U90-50,,
Chase Dollander,1990,1.59,2.6714,1.0814,ballg57,2025 Topps UPDATE Chase Dollander RC FOIL 1990 TOPPS U90-50,,
Victor Caratini,Orange Black,2.0,3.0809,1.0809,s8t-70,2025 Topps Update Series - Victor Caratini #US145 Holiday Orange & Black,,
Jorge Soler,Sandglitter,2.0,3.0809,1.0809,droneagemedia,2025 Topps Update Series - Jorge Soler #US343 Sandglitter,,
Victor Caratini,Sandglitter,2.0,3.0809,1.0809,rainforrestcardshop,2025 Topps Update #US149 Victor Caratini Sandglitter,,
Colton Gordon,Sandglitter,2.0,3.0809,1.0809,railroadbedcards,2025 Topps Update Series - Colton Gordon #US157 Sandglitter (RC),,
Steven Matz,Gold 2025,2.64,3.7208,1.0808,trulyhonesttraders,Steven Matz 2025 Topps Update Gold /2025 #US35 Cardinals,,
Christian Koss,Orange Black,3.57,4.6497,1.0797,bigdscards99,2025 Topps Update Orange and Black Foil Holiday Rookie #US174 Christian Koss RC,,
Matthew Lugo,Diamante,2.23,3.3093,1.0793,greg-9671,2025 Topps Update Matthew Lugo Diamante Foil Parallel US314 - RC - Angels,,
Doug Nikhazy,Diamante,1.99,3.0691,1.0791,e-deals-usa,2025 Topps Update #US44 Doug Nikhazy Diamante Foil - FAST USA SHIPPING,,
Camilo Doval,Diamante,1.79,2.869,1.079,schleidscards24,2025 Topps Update Series Camilo Doval #US328 Diamante Foil San Francisco Giants,,
Jose Iglesias,Diamante,1.79,2.869,1.079,habitual.hobby,2025 Topps Update US182 - Jose Iglesias Diamante Foil Parallel - Padres,,
Thairo Estrada,Base Rainbow,1.79,2.869,1.079,valueboxcards247,2025 Topps Update Thairo Estrada Rainbow Foil #US339 Colorado Rockies,,
Luis Torrens,Gold 2025,2.25,3.3289,1.0789,whitesoxfan8907,Luis Torrens Mets 2025 TOPPS UPDATE #US297 Gold /2025,,
Jose Trevino,Sandglitter,2.46,3.5367,1.0767,sportcardplus,2025 Topps Update Series Jose Trevino Sandglitter Parallel,,
Doug Nikhazy,Purple Rainbow,4.98,6.0563,1.0763,crows_cards,2025 Topps Update Doug Nikhazy (RC) Purple Foil /250 #US44 Cleveland Guardians,,
Max Lazar,Diamante,1.95,3.0259,1.0759,whitesoxfan8907,Max Lazar Phillies RC 2025 Topps Update US194 Diamante,,
Jeremiah Estrada,Purple Rainbow,4.95,6.0252,1.0752,brown,2025 Topps Update Purple Foil Jeremiah Estrada Purple Foil Padres US263 047/250,,
Erik Sabrowski,Base Rainbow,2.21,3.2848,1.0748,ericscardsii,Erik Sabrowski 2025 Topps Update Rainbow Foil #US284 Cleveland Guardians RC,,
Jose Herrera,Base Rainbow,2.21,3.2848,1.0748,ericscardsii,Jose Herrera 2025 Topps Update Rainbow Foil Arizona Diamondbacks #US272,,
Chris Paddack,Purple Rainbow,4.31,5.3847,1.0747,mostarcollectibles,2025 Topps Update Baseball - Chris Paddack #US73 (Purple Foil /250),,
Tyler Heineman,Gold 2025,1.84,2.9147,1.0747,pskell02,2025 Topps Update Tyler Heineman #US91 Gold 1349/2025,,
Bryan King,Gold 2025,4.2,5.2746,1.0746,docscards285,2025 Topps Update Bryan King RC Gold /2025 Houston Astros #US183,,
Caleb Durbin,Chrome,3.31,4.3845,1.0745,mostarcollectibles,2025 Topps Update Baseball - Caleb Durbin Mojo Silver Chrome Pack #U90C-74,,
Caleb Durbin,Chrome,3.31,4.3845,1.0745,mostarcollectibles,2025 Topps Update Baseball - Caleb Durbin Mojo Silver Chrome Pack #U90C-74,,
Juan Morillo,Diamante,1.79,2.8639,1.0739,desertdawgssportscards,2025 Topps Update #US232 Juan Morillo Diamante Foil Rookie RC Dbacks,,
Chase Dollander,Base Rainbow,1.79,2.8639,1.0739,junkwaxkids,2025 Topps Update #US259 Chase Dollander Rainbow Foil,,
Daniel Robert,Diamante,1.79,2.8639,1.0739,ricbilde_0,2025 Topps Update Series Daniel Robert Diamante Foil #US304 Rookie RC Rangers,,
Daniel Robert,Base Rainbow,1.79,2.8639,1.0739,njtreasures0108,2025 Topps Update #US304 Daniel Robert Rainbow Foil,,
